order,family,specie,sequence,class/family,begin,end
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230291.1:0-1476,Low_complexity,129,176
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230291.1:2133-12133,Simple_repeat,503,553
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230291.1:2133-12133,LTR/Gypsy,2713,3916
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230291.1:2133-12133,Simple_repeat,4592,4617
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230291.1:2133-12133,Low_complexity,8890,8920
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230291.1:2133-12133,Simple_repeat,9214,9267
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230292.1:34281-44281,Simple_repeat,1031,1047
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230292.1:34281-44281,Simple_repeat,1777,1818
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230292.1:34281-44281,Simple_repeat,3992,4017
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230292.1:34281-44281,Simple_repeat,6829,6837
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230292.1:34281-44281,Simple_repeat,6838,6879
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230292.1:34281-44281,Simple_repeat,7446,7462
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230292.1:34281-44281,Simple_repeat,9197,9224
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230292.1:35499-45499,Simple_repeat,559,600
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230292.1:35499-45499,Simple_repeat,2774,2799
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230292.1:35499-45499,Simple_repeat,5611,5619
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230292.1:35499-45499,Simple_repeat,5620,5661
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230292.1:35499-45499,Simple_repeat,6228,6244
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230292.1:35499-45499,Simple_repeat,7979,8006
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230292.1:45973-50237,Low_complexity,2057,2085
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230292.1:45973-50237,Simple_repeat,3997,4033
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230292.1:46051-50237,Low_complexity,1979,2007
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230292.1:46051-50237,Simple_repeat,3919,3955
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230314.1:0-5017,LTR/Gypsy,1222,1904
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230314.1:0-5017,LTR/Gypsy,2167,2408
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230314.1:1223-11223,LTR/Gypsy,1,681
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230314.1:1223-11223,LTR/Gypsy,944,1185
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230314.1:12915-22915,Simple_repeat,777,804
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230314.1:12915-22915,Simple_repeat,2480,2496
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230314.1:12915-22915,Simple_repeat,3225,3266
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230314.1:12915-22915,Simple_repeat,6702,6718
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230314.1:12915-22915,Simple_repeat,8395,8422
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230314.1:12915-22915,Simple_repeat,9213,9229
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230314.1:12915-22915,Simple_repeat,9959,10000
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230314.1:5926-15926,Simple_repeat,7766,7793
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230314.1:5926-15926,Simple_repeat,9469,9485
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:119982-129982,Low_complexity,3889,3983
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:119982-129982,Low_complexity,5191,5271
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:119982-129982,LTR/Gypsy,6433,7678
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:119982-129982,LTR/Gypsy,8906,9080
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:119982-129982,LTR/Gypsy,9199,9257
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:120303-130303,Low_complexity,3568,3662
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:120303-130303,Low_complexity,4870,4950
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:120303-130303,LTR/Gypsy,6112,7357
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:120303-130303,LTR/Gypsy,8585,8759
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:120303-130303,LTR/Gypsy,8878,8936
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:130711-140711,Simple_repeat,2744,2785
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:130711-140711,Simple_repeat,3448,3484
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:130711-140711,Simple_repeat,3855,3880
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:130711-140711,DNA/TcMar-Tc1,7451,7684
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:131764-141764,Simple_repeat,1691,1732
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:131764-141764,Simple_repeat,2395,2431
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:131764-141764,Simple_repeat,2802,2827
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:131764-141764,DNA/TcMar-Tc1,6398,6631
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:614843-624843,Simple_repeat,3251,3288
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:614843-624843,LTR/Gypsy,6425,7710
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:614843-624843,LTR/Gypsy,8901,9075
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:625572-635572,Simple_repeat,1029,1050
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:625572-635572,Simple_repeat,5536,5595
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:625572-635572,Low_complexity,6011,6043
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:625572-635572,Simple_repeat,6696,6731
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:625572-635572,Simple_repeat,7447,7479
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:625572-635572,Simple_repeat,8172,8206
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:625572-635572,LTR/Pao,8776,9038
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:625572-635572,LTR/Pao,9070,9209
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:847738-857738,Low_complexity,1659,1725
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:847738-857738,Low_complexity,2233,2273
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:847738-857738,Simple_repeat,5870,5896
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:847738-857738,Low_complexity,7061,7114
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:847738-857738,Low_complexity,8333,8403
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:847738-857738,Simple_repeat,9188,9219
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:847738-857738,Simple_repeat,9385,9413
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:847738-857738,Simple_repeat,9454,9518
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:858464-868464,LTR/Gypsy,2658,3939
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230316.1:858464-868464,LTR/Gypsy,7127,8408
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230318.1:0-4769,LTR/Gypsy,4,895
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230318.1:6461-16461,Simple_repeat,777,804
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230318.1:6461-16461,Simple_repeat,3224,3265
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230318.1:6461-16461,Simple_repeat,8456,8490
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230338.1:0-4915,LTR/Gypsy,1,1076
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230338.1:6607-16607,Simple_repeat,775,802
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230338.1:6607-16607,Simple_repeat,3222,3263
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230338.1:6607-16607,Simple_repeat,5162,5183
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230338.1:6607-16607,Simple_repeat,6673,6709
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230338.1:6607-16607,Simple_repeat,8367,8404
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:192594-202594,Simple_repeat,3383,3420
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:192594-202594,Simple_repeat,4309,4407
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:192594-202594,Simple_repeat,4583,4608
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:192594-202594,Low_complexity,4642,4719
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:192594-202594,Simple_repeat,4822,4872
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:192594-202594,Simple_repeat,4880,4889
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:192594-202594,Simple_repeat,4890,4920
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:192594-202594,Simple_repeat,4921,4937
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:192594-202594,Low_complexity,5202,5502
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:192594-202594,LTR/Gypsy,5503,5741
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:192594-202594,Simple_repeat,9434,9471
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:193008-203008,Simple_repeat,2969,3006
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:193008-203008,Simple_repeat,3895,3993
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:193008-203008,Simple_repeat,4169,4194
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:193008-203008,Low_complexity,4228,4305
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:193008-203008,Simple_repeat,4408,4458
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:193008-203008,Simple_repeat,4466,4475
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:193008-203008,Simple_repeat,4476,4506
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:193008-203008,Simple_repeat,4507,4523
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:193008-203008,Low_complexity,4788,5088
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:193008-203008,LTR/Gypsy,5089,5327
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:193008-203008,Simple_repeat,9020,9057
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:203929-213929,Simple_repeat,766,860
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:203929-213929,Simple_repeat,1004,1022
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:203929-213929,LTR/Gypsy,5209,5585
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:204322-214322,Simple_repeat,373,467
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:204322-214322,Simple_repeat,611,629
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230345.1:204322-214322,LTR/Gypsy,4816,5192
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230369.1:0-6891,Low_complexity,1766,1846
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230369.1:0-6891,LTR/Gypsy,3007,4289
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230369.1:0-6891,LTR/Gypsy,5484,5658
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230369.1:0-6891,LTR/Gypsy,5777,5835
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230369.1:8352-15863,Simple_repeat,1692,1733
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230369.1:8352-15863,Simple_repeat,2386,2418
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230369.1:8352-15863,Simple_repeat,2948,2971
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230369.1:8352-15863,Simple_repeat,3768,3789
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230369.1:8352-15863,Simple_repeat,6055,6140
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230381.1:656-10656,LTR/Gypsy,2072,3474
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230381.1:656-10656,Simple_repeat,6516,6535
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230381.1:656-10656,Simple_repeat,6907,6937
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230381.1:656-10656,Simple_repeat,8441,8449
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230381.1:656-10656,Simple_repeat,8450,8491
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230381.1:656-10656,Simple_repeat,9221,9237
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230394.1:25561-35561,Simple_repeat,7783,7819
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230394.1:25561-35561,Simple_repeat,8001,8058
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230394.1:36179-45620,LTR/Gypsy,2765,4008
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230394.1:36179-45620,Low_complexity,8800,8837
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230399.1:3877-13877,LTR/Gypsy,1484,2761
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230399.1:3877-13877,Simple_repeat,7362,7400
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230399.1:3877-13877,Simple_repeat,8361,8399
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230402.1:0-6360,Simple_repeat,4161,4189
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230402.1:0-6360,Simple_repeat,4636,4668
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230402.1:0-6360,Simple_repeat,6192,6219
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230402.1:7758-17758,Simple_repeat,9,41
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230402.1:7758-17758,Simple_repeat,701,745
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230402.1:7758-17758,LTR/Gypsy,2967,3683
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230402.1:7758-17758,LTR/Gypsy,3787,3828
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230402.1:7758-17758,Simple_repeat,5584,5630
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230402.1:7758-17758,Simple_repeat,6348,6393
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230402.1:7758-17758,Simple_repeat,6396,6482
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230402.1:7758-17758,Simple_repeat,6523,6551
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230402.1:7758-17758,Simple_repeat,7533,7603
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230402.1:7758-17758,Simple_repeat,8316,8357
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230411.1:26906-36906,Simple_repeat,3648,3678
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230411.1:26906-36906,Simple_repeat,6789,6812
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230411.1:26906-36906,Simple_repeat,8240,8281
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230411.1:38367-48367,LTR/Gypsy,1064,1122
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230411.1:38367-48367,LTR/Gypsy,1241,1415
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230411.1:38367-48367,LTR/Gypsy,2606,3888
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230411.1:38367-48367,Simple_repeat,8030,8055
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230411.1:38367-48367,Simple_repeat,9489,9512
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230411.1:38367-48367,Simple_repeat,9513,9530
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230415.1:1410244-1420244,LINE/I-Jockey,94,214
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230415.1:1410244-1420244,LINE/I-Jockey,889,2005
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230415.1:1410244-1420244,Simple_repeat,2019,2065
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230415.1:1410244-1420244,Simple_repeat,8289,8333
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230415.1:1410244-1420244,Simple_repeat,8460,8499
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230415.1:1420970-1430970,Simple_repeat,4094,4161
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230415.1:1420970-1430970,Simple_repeat,4189,4296
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230415.1:1420970-1430970,Simple_repeat,6332,6437
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230415.1:1420970-1430970,Simple_repeat,7901,7935
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230415.1:1420970-1430970,Simple_repeat,9135,9164
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230418.1:3509-13509,LTR/Gypsy,744,802
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230418.1:3509-13509,LTR/Gypsy,921,1095
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230418.1:3509-13509,LTR/Gypsy,3529,4776
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230418.1:3509-13509,Simple_repeat,5940,6020
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230418.1:3509-13509,Simple_repeat,7928,7984
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230418.1:3509-13509,Simple_repeat,8887,8910
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230418.1:3509-13509,Simple_repeat,9670,9704
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230423.1:105906-115906,Simple_repeat,831,986
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230423.1:105906-115906,Simple_repeat,1013,1075
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230423.1:105906-115906,LTR/Gypsy,3878,5118
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230423.1:105906-115906,Simple_repeat,6334,6392
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230423.1:105906-115906,Simple_repeat,8693,8743
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230423.1:94421-104421,Low_complexity,4634,4758
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230423.1:94421-104421,DNA/CMC-Transib,4967,5141
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230423.1:94421-104421,Low_complexity,5307,5371
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230423.1:94421-104421,Simple_repeat,6615,6641
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230423.1:94421-104421,Simple_repeat,6642,6706
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230423.1:94421-104421,Simple_repeat,9095,9131
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230423.1:94421-104421,Simple_repeat,9951,9982
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230461.1:0-8868,LTR/Gypsy,4606,5888
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230461.1:10167-20167,Simple_repeat,1117,1158
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230461.1:10167-20167,Simple_repeat,2583,2606
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230461.1:10167-20167,Simple_repeat,6512,6574
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230461.1:10167-20167,Simple_repeat,7486,7561
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230461.1:10167-20167,Simple_repeat,9186,9212
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230463.1:14445-17647,Simple_repeat,234,261
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230463.1:14445-17647,Simple_repeat,1929,1945
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230463.1:14445-17647,Simple_repeat,2675,2716
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230463.1:2867-12867,Simple_repeat,151,192
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230463.1:2867-12867,LTR/Gypsy,4861,6154
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230471.1:62209-72209,Simple_repeat,3455,3484
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230471.1:62209-72209,Simple_repeat,9197,9224
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230471.1:73901-83901,Simple_repeat,2444,2487
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230471.1:73901-83901,Simple_repeat,3931,3959
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230484.1:15974-25974,LTR/Gypsy,5063,6360
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230484.1:16178-26178,LTR/Gypsy,4859,6156
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230484.1:26724-30417,Simple_repeat,1922,1949
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230484.1:27864-30417,Simple_repeat,782,809
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230493.1:381239-391239,Simple_repeat,255,287
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230493.1:381239-391239,LTR/Gypsy,2436,2546
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230493.1:381239-391239,LTR/Gypsy,4302,4468
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230493.1:381239-391239,Simple_repeat,4838,4891
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230493.1:381239-391239,Simple_repeat,5107,5249
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230493.1:381239-391239,Low_complexity,6689,6727
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230493.1:381239-391239,Simple_repeat,8995,9023
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230493.1:381239-391239,Simple_repeat,9064,9128
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230493.1:381239-391239,Simple_repeat,9150,9198
Hymenoptera,Formicidae,Harpegnathos saltator,NW_020230493.1:392655-402655,LTR/Gypsy,3001,4281
